-3.0325e+05,2.0448e+05,1.1543
-3.0459e+05,2.033e+05,1.2693
-3.0572e+05,2.0299e+05,1.3075
-3.0657e+05,2.0451e+05,1.3311
-3.0795e+05,2.0516e+05,1.4253
-3.1149e+05,2.0808e+05,1.4838
-3.1364e+05,2.0894e+05,1.4009
-3.155e+05,2.0873e+05,1.2847
-3.1604e+05,2.1023e+05,1.2397
-3.1752e+05,2.1192e+05,1.2643
-3.1821e+05,2.1336e+05,1.3534
-3.2071e+05,2.1589e+05,1.437
-3.2194e+05,2.1661e+05,1.4131
-3.2247e+05,2.1861e+05,1.3022
-3.2326e+05,2.1907e+05,1.2133
-3.2484e+05,2.1854e+05,1.1884
-3.2603e+05,2.1886e+05,1.1551
-3.2665e+05,2.1795e+05,1.0655
-3.2716e+05,2.1876e+05,0.994
-3.285e+05,2.1895e+05,1.002
-3.2958e+05,2.1992e+05,1.0865
-3.2963e+05,2.2082e+05,1.1847
-3.3002e+05,2.2132e+05,1.2268
-3.321e+05,2.2272e+05,1.2542
-3.3283e+05,2.2444e+05,1.3306
-3.3338e+05,2.249e+05,1.4522
-3.349e+05,2.2441e+05,1.5988
-3.3672e+05,2.2263e+05,1.7202
-3.4313e+05,2.2033e+05,1.7085
-3.4501e+05,2.2207e+05,1.5528
-3.4495e+05,2.224e+05,1.3893
-3.4417e+05,2.2231e+05,1.3014
-3.4429e+05,2.2263e+05,1.2902
-3.4622e+05,2.2339e+05,1.3509
-3.4897e+05,2.2631e+05,1.4557
-3.4909e+05,2.2856e+05,1.5405
-3.4877e+05,2.3034e+05,1.5669
-3.4804e+05,2.3128e+05,1.5615
-3.4772e+05,2.3264e+05,1.5626
-3.4543e+05,2.3444e+05,1.5818
-3.4292e+05,2.345e+05,1.582
-3.4128e+05,2.3663e+05,1.5367
-3.3973e+05,2.3767e+05,1.5108
-3.3705e+05,2.3811e+05,1.4818
-3.3567e+05,2.3753e+05,1.3704
-3.3543e+05,2.3812e+05,1.2597
-3.3486e+05,2.3828e+05,1.2199
-3.3382e+05,2.3783e+05,1.2223
-3.3339e+05,2.382e+05,1.2386
-3.3362e+05,2.3924e+05,1.2613
-3.315e+05,2.4146e+05,1.3127
-3.2988e+05,2.4131e+05,1.4089
-3.2974e+05,2.4186e+05,1.5269
-3.2933e+05,2.4157e+05,1.6277
-3.2833e+05,2.4155e+05,1.7188
-3.2792e+05,2.421e+05,1.8254
-3.2714e+05,2.4169e+05,1.9554
-3.2652e+05,2.421e+05,2.0846
-3.2447e+05,2.4141e+05,2.1352
-3.2291e+05,2.3941e+05,2.1083
-3.2106e+05,2.3884e+05,2.1156
-3.197e+05,2.3761e+05,2.1454
-3.1818e+05,2.3728e+05,2.0824
-3.1734e+05,2.3672e+05,1.9624
-3.1611e+05,2.3526e+05,1.8872
-3.1516e+05,2.3295e+05,1.8789
-3.1368e+05,2.3135e+05,1.9373
-3.1347e+05,2.3031e+05,2.0674
-3.1469e+05,2.2804e+05,2.2039
-3.1487e+05,2.2565e+05,2.221
-3.1551e+05,2.235e+05,2.1323
-3.1526e+05,2.1824e+05,2.0692
-3.1495e+05,2.1763e+05,2.0835
-3.1386e+05,2.1715e+05,2.1506
-3.1069e+05,2.1815e+05,2.2253
-3.0921e+05,2.1949e+05,2.2845
-3.0751e+05,2.2024e+05,2.3305
-3.0516e+05,2.2611e+05,2.3451
-3.0305e+05,2.2812e+05,2.3407
-3.0127e+05,2.2855e+05,2.3706
-2.9939e+05,2.2815e+05,2.3937
-2.986e+05,2.2709e+05,2.2872
-2.9775e+05,2.2698e+05,2.0679
-2.9675e+05,2.2442e+05,1.8594
-2.976e+05,2.2373e+05,1.6969
-2.9797e+05,2.2137e+05,1.5588
-2.9934e+05,2.2026e+05,1.4479
-3.0201e+05,2.1902e+05,1.3833
-3.008e+05,2.1712e+05,1.3958
-3.0068e+05,2.1534e+05,1.4142
-3.0125e+05,2.1453e+05,1.3219
-3.0263e+05,2.1404e+05,1.1919
-3.0303e+05,2.121e+05,1.1298
-3.0418e+05,2.1071e+05,1.1375
-3.0414e+05,2.0914e+05,1.185
-3.0373e+05,2.0818e+05,1.2311
-3.0328e+05,2.0774e+05,1.2272
-3.0232e+05,2.0801e+05,1.155
-3.0148e+05,2.0642e+05,1.0817
-3.0209e+05,2.0505e+05,1.071
