50855,-6.4487e+05,1.0695
51367,-6.4485e+05,1.1392
51719,-6.4471e+05,1.2258
52037,-6.4471e+05,1.2877
52178,-6.4499e+05,1.3338
52372,-6.4527e+05,1.3633
52531,-6.4557e+05,1.3738
52866,-6.4594e+05,1.3807
53201,-6.461e+05,1.3721
53624,-6.4624e+05,1.3578
54012,-6.4628e+05,1.3499
54242,-6.4599e+05,1.3612
54736,-6.458e+05,1.4014
55388,-6.4582e+05,1.4647
55953,-6.4566e+05,1.5403
56429,-6.4531e+05,1.6119
56411,-6.4472e+05,1.6712
55776,-6.4407e+05,1.7137
55547,-6.4345e+05,1.733
55706,-6.4307e+05,1.7285
56041,-6.427e+05,1.6976
56305,-6.4236e+05,1.6436
56870,-6.4224e+05,1.5814
57346,-6.4211e+05,1.5276
57893,-6.4192e+05,1.4985
58228,-6.4144e+05,1.5004
58175,-6.41e+05,1.5311
57769,-6.4072e+05,1.5787
57434,-6.4058e+05,1.6207
57223,-6.4028e+05,1.6442
56905,-6.3982e+05,1.6382
56694,-6.3947e+05,1.6038
56288,-6.3936e+05,1.553
56129,-6.397e+05,1.4876
56235,-6.4007e+05,1.4119
55618,-6.403e+05,1.3271
55194,-6.4003e+05,1.2398
54771,-6.4017e+05,1.1692
54859,-6.4056e+05,1.1305
54612,-6.4095e+05,1.1297
54224,-6.4102e+05,1.1612
53942,-6.4077e+05,1.2175
53342,-6.407e+05,1.2703
52989,-6.4044e+05,1.3083
52495,-6.4023e+05,1.3296
52160,-6.3998e+05,1.3219
52266,-6.3963e+05,1.3154
52778,-6.3926e+05,1.3178
53007,-6.3896e+05,1.3258
52901,-6.3848e+05,1.3422
52707,-6.3815e+05,1.3507
52619,-6.3777e+05,1.3567
53025,-6.3739e+05,1.369
53113,-6.3693e+05,1.3829
52848,-6.3656e+05,1.3913
52460,-6.3622e+05,1.3783
52002,-6.3594e+05,1.3387
51719,-6.3564e+05,1.2938
51755,-6.3518e+05,1.2635
51702,-6.3472e+05,1.2607
51614,-6.3425e+05,1.2826
52019,-6.3379e+05,1.3104
52019,-6.3299e+05,1.3289
51843,-6.3252e+05,1.3376
52072,-6.3213e+05,1.349
52407,-6.3169e+05,1.3734
52443,-6.3139e+05,1.4104
52372,-6.3112e+05,1.4531
52831,-6.3083e+05,1.4869
53095,-6.306e+05,1.5037
53025,-6.3028e+05,1.5121
53042,-6.2982e+05,1.5084
53272,-6.2956e+05,1.4932
53554,-6.2931e+05,1.468
53836,-6.2908e+05,1.4269
54206,-6.2897e+05,1.3812
54877,-6.2906e+05,1.3423
54983,-6.294e+05,1.3148
55194,-6.2971e+05,1.3016
55547,-6.2994e+05,1.3001
55688,-6.2954e+05,1.3052
56006,-6.2913e+05,1.3086
56411,-6.2945e+05,1.3001
56817,-6.2994e+05,1.2674
57399,-6.2984e+05,1.2018
57946,-6.2945e+05,1.1126
57981,-6.2876e+05,1.0186
57575,-6.283e+05,0.94094
57240,-6.2784e+05,0.89816
56976,-6.2735e+05,0.89779
56888,-6.2686e+05,0.9403
56694,-6.2631e+05,1.0224
56482,-6.2534e+05,1.1364
56517,-6.2486e+05,1.2654
56888,-6.2425e+05,1.391
56658,-6.2368e+05,1.499
56111,-6.2331e+05,1.5816
55847,-6.2253e+05,1.6478
55988,-6.2194e+05,1.7061
55864,-6.2139e+05,1.7582
55970,-6.2089e+05,1.8032
55864,-6.2031e+05,1.8465
55600,-6.198e+05,1.8623
55864,-6.1918e+05,1.8485
56006,-6.1871e+05,1.8073
55776,-6.183e+05,1.7145
55406,-6.179e+05,1.6214
55000,-6.1774e+05,1.5465
54542,-6.1788e+05,1.5027
54559,-6.1823e+05,1.5057
54400,-6.1869e+05,1.5226
53977,-6.1899e+05,1.5335
53430,-6.1901e+05,1.5221
52901,-6.1897e+05,1.4901
52548,-6.1929e+05,1.4529
52672,-6.1962e+05,1.4269
52689,-6.1996e+05,1.4231
52231,-6.2019e+05,1.4377
51719,-6.2047e+05,1.4612
51455,-6.2079e+05,1.4846
51367,-6.2118e+05,1.5025
51120,-6.2146e+05,1.511
50784,-6.2139e+05,1.5008
50520,-6.2112e+05,1.4626
50238,-6.2084e+05,1.3913
49814,-6.2054e+05,1.3001
49444,-6.2021e+05,1.2108
49179,-6.1987e+05,1.1458
48791,-6.1954e+05,1.1237
48227,-6.1955e+05,1.134
47962,-6.1918e+05,1.1591
47345,-6.1895e+05,1.1797
47295,-6.1849e+05,1.1751
47393,-6.1823e+05,1.1569
47506,-6.179e+05,1.1425
47125,-6.1742e+05,1.1483
46744,-6.1707e+05,1.1853
46730,-6.1673e+05,1.239
46956,-6.1636e+05,1.2913
46744,-6.1593e+05,1.3273
46490,-6.156e+05,1.3463
46420,-6.1525e+05,1.3659
46138,-6.147e+05,1.4011
46194,-6.1433e+05,1.4505
45785,-6.1401e+05,1.5015
45446,-6.1368e+05,1.5303
45178,-6.1337e+05,1.5195
44825,-6.1288e+05,1.4769
44529,-6.1255e+05,1.4163
44416,-6.123e+05,1.3537
44218,-6.1207e+05,1.3039
43922,-6.1172e+05,1.2734
43612,-6.1145e+05,1.2702
43132,-6.1121e+05,1.2926
42821,-6.1096e+05,1.3281
42511,-6.1082e+05,1.3591
42172,-6.1056e+05,1.3636
41594,-6.1068e+05,1.3392
41227,-6.1059e+05,1.3027
40987,-6.1037e+05,1.2759
40733,-6.1014e+05,1.2813
40465,-6.0993e+05,1.3274
40013,-6.0984e+05,1.4021
39604,-6.0973e+05,1.4922
39209,-6.0952e+05,1.5823
38870,-6.0932e+05,1.6599
38376,-6.0935e+05,1.7253
37981,-6.0915e+05,1.7749
37713,-6.089e+05,1.8074
37375,-6.0903e+05,1.8225
37036,-6.091e+05,1.8233
36697,-6.091e+05,1.8141
36373,-6.0901e+05,1.7996
36161,-6.0881e+05,1.7757
35992,-6.0901e+05,1.738
35498,-6.0924e+05,1.6858
35145,-6.0925e+05,1.619
34849,-6.0927e+05,1.5587
34651,-6.0953e+05,1.5193
34637,-6.0987e+05,1.5126
34651,-6.1015e+05,1.5413
34524,-6.1055e+05,1.5916
34341,-6.1079e+05,1.6464
34157,-6.1104e+05,1.679
34058,-6.1131e+05,1.6811
34044,-6.1162e+05,1.6478
33946,-6.1192e+05,1.5805
33663,-6.1214e+05,1.5033
33452,-6.1237e+05,1.4261
33184,-6.1245e+05,1.3631
32944,-6.1271e+05,1.3215
32873,-6.1309e+05,1.2925
32690,-6.1334e+05,1.2692
32492,-6.1365e+05,1.2438
32407,-6.1394e+05,1.22
32436,-6.1422e+05,1.2092
32506,-6.1453e+05,1.2296
32803,-6.147e+05,1.2798
32887,-6.1502e+05,1.353
32760,-6.1528e+05,1.4285
32365,-6.1546e+05,1.474
32238,-6.157e+05,1.493
32139,-6.1605e+05,1.4843
31956,-6.1628e+05,1.462
31758,-6.1652e+05,1.4411
31702,-6.1679e+05,1.4173
31631,-6.1713e+05,1.3897
31815,-6.1738e+05,1.3575
31801,-6.1768e+05,1.3207
31730,-6.1797e+05,1.2829
31631,-6.1828e+05,1.2476
31293,-6.1838e+05,1.2154
31053,-6.1856e+05,1.193
31039,-6.1887e+05,1.1816
31039,-6.1916e+05,1.1808
31123,-6.1943e+05,1.1885
31180,-6.1974e+05,1.2024
31250,-6.2009e+05,1.2241
31377,-6.2041e+05,1.2517
31561,-6.2064e+05,1.2797
31660,-6.2102e+05,1.2978
31787,-6.2127e+05,1.2995
32111,-6.213e+05,1.2858
32379,-6.2139e+05,1.2666
32661,-6.2163e+05,1.2559
32746,-6.2191e+05,1.2614
32930,-6.2218e+05,1.2806
33212,-6.2226e+05,1.3032
33466,-6.2216e+05,1.3192
33748,-6.2201e+05,1.3247
34092,-6.2209e+05,1.3246
34349,-6.2238e+05,1.3329
34684,-6.2238e+05,1.3535
35008,-6.2232e+05,1.3709
35154,-6.2214e+05,1.3741
35031,-6.218e+05,1.3445
35120,-6.2156e+05,1.2762
35411,-6.2168e+05,1.1919
35657,-6.2189e+05,1.1024
35891,-6.2187e+05,1.0189
36249,-6.2191e+05,0.94821
36405,-6.2229e+05,0.88945
36584,-6.225e+05,0.84871
36629,-6.2281e+05,0.83009
36797,-6.2296e+05,0.83278
36841,-6.2263e+05,0.84603
37098,-6.2233e+05,0.85864
37400,-6.2216e+05,0.86647
37668,-6.2224e+05,0.87416
37702,-6.2252e+05,0.89544
37747,-6.2287e+05,0.94025
37925,-6.2319e+05,1.0113
38127,-6.2339e+05,1.103
38451,-6.2345e+05,1.1964
38764,-6.2348e+05,1.2735
39065,-6.2372e+05,1.3216
39255,-6.2396e+05,1.3354
39244,-6.243e+05,1.3264
39278,-6.2459e+05,1.3094
39378,-6.249e+05,1.2956
39412,-6.2527e+05,1.2929
39401,-6.2557e+05,1.3027
39535,-6.2577e+05,1.3239
39781,-6.2586e+05,1.3469
39702,-6.2621e+05,1.3556
39602,-6.265e+05,1.3335
39512,-6.2678e+05,1.2708
39389,-6.2707e+05,1.1783
39311,-6.2745e+05,1.0802
39278,-6.2775e+05,0.9997
39288,-6.2834e+05,0.95435
39068,-6.2847e+05,0.95113
38583,-6.2827e+05,0.98753
38406,-6.2873e+05,1.0505
38473,-6.2929e+05,1.1332
38561,-6.2979e+05,1.2087
38561,-6.3012e+05,1.2549
38825,-6.3074e+05,1.2703
38891,-6.3138e+05,1.241
39266,-6.3171e+05,1.1926
39751,-6.3145e+05,1.1482
40016,-6.316e+05,1.1194
40479,-6.3129e+05,1.1168
41030,-6.3131e+05,1.1309
41162,-6.3171e+05,1.1516
40920,-6.3202e+05,1.173
40788,-6.3237e+05,1.2022
40766,-6.327e+05,1.2402
40589,-6.3301e+05,1.2852
40545,-6.335e+05,1.3343
40501,-6.3392e+05,1.3772
40347,-6.3434e+05,1.4032
40479,-6.3471e+05,1.4074
40942,-6.3484e+05,1.383
41471,-6.3484e+05,1.3298
41846,-6.3504e+05,1.2622
42088,-6.3528e+05,1.1907
42243,-6.3561e+05,1.126
41956,-6.359e+05,1.0747
41890,-6.363e+05,1.0387
42287,-6.3658e+05,1.0229
42618,-6.3661e+05,1.0318
42706,-6.3703e+05,1.0688
42640,-6.3753e+05,1.1313
42794,-6.3793e+05,1.214
42926,-6.3835e+05,1.3141
43456,-6.3846e+05,1.417
43830,-6.3863e+05,1.5022
44183,-6.3919e+05,1.5541
44293,-6.3972e+05,1.5538
44580,-6.4016e+05,1.5063
44889,-6.4049e+05,1.4365
45175,-6.4073e+05,1.3647
45704,-6.4062e+05,1.3135
46234,-6.4058e+05,1.295
46653,-6.408e+05,1.3074
47063,-6.4125e+05,1.3385
47274,-6.4158e+05,1.3751
47380,-6.419e+05,1.4057
47574,-6.4224e+05,1.4172
47803,-6.4245e+05,1.417
48086,-6.4271e+05,1.409
48227,-6.4296e+05,1.3867
48421,-6.4333e+05,1.3562
48580,-6.4381e+05,1.3157
48827,-6.4404e+05,1.2655
49462,-6.4384e+05,1.2168
49903,-6.4351e+05,1.1681
50344,-6.436e+05,1.1187
50679,-6.4375e+05,1.0729
50696,-6.4407e+05,1.0342
50696,-6.4437e+05,1.0099
50784,-6.4478e+05,1.0235
